name,geometry
Umspannwerk Hüffenhardt,"POLYGON ((9.093017100000001 49.2960276, 9.092372900000001 49.2963891, 9.0919586 49.2963692, 9.091710600000001 49.2961734, 9.0918484 49.2960929, 9.0916329 49.295922, 9.0913843 49.296058, 9.0912503 49.2959179, 9.0903437 49.2952276, 9.0905559 49.2951064, 9.0902675 49.2949137, 9.090304700000001 49.2947463, 9.090314299999999 49.2947008, 9.0902785 49.2946966, 9.090314299999999 49.2946047, 9.090543200000001 49.2945475, 9.091025999999999 49.2941688, 9.090347 49.2936481, 9.0916335 49.2929541, 9.0918472 49.2930934, 9.0918969 49.2930946, 9.091966299999999 49.2930963, 9.091969300000001 49.293175, 9.0924475 49.2934465, 9.092843999999999 49.2936244, 9.0936594 49.2942924, 9.093631800000001 49.2945008, 9.092378200000001 49.2952036, 9.0922602 49.2954477, 9.093017100000001 49.2960276))"
Umspannwerk Höpfingen,"POLYGON ((9.4479747 49.5913124, 9.4478008 49.5912787, 9.4473463 49.5911908, 9.446873699999999 49.5910994, 9.4464513 49.5910176, 9.446240899999999 49.5909735, 9.4459158 49.590914, 9.4447942 49.5906969, 9.444881000000001 49.5904495, 9.4448954 49.5904085, 9.4449097 49.5903678, 9.4449766 49.5901771, 9.4453741 49.5902341, 9.4456601 49.5895952, 9.445844299999999 49.5891836, 9.446865499999999 49.5893884, 9.4483695 49.5896901, 9.448835300000001 49.5897835, 9.4490739 49.5900174, 9.4489593 49.5901523, 9.4489006 49.5902215, 9.448654700000001 49.5900597, 9.4483221 49.5908031, 9.4480433 49.5913062, 9.4479747 49.5913124))"
Umspannwerk Weier,"POLYGON ((7.9093053 48.500739, 7.9092785 48.5007887, 7.9090482 48.5008206, 7.9091993 48.5012769, 7.909226 48.5012713, 7.9092742 48.5014222, 7.9094491 48.5013999, 7.9095503 48.501438, 7.9096523 48.5017229, 7.9101274 48.5016543, 7.9103352 48.5022583, 7.9122619 48.5019776, 7.9123638 48.501646, 7.9127292 48.5015829, 7.9126456 48.5013572, 7.9125634 48.5011352, 7.9113909 48.5013155, 7.9112174 48.5006964, 7.9111725 48.5007026, 7.911056 48.5003184, 7.9106681 48.5003856, 7.9105777 48.5004013, 7.9105372 48.5003184, 7.9092143 48.5005047, 7.9093053 48.500739))"
Umrichterwerk Neckarwestheim,"POLYGON ((9.176339199999999 49.0382706, 9.1763315 49.0382402, 9.1763374 49.0381968, 9.176172899999999 49.0381969, 9.1761648 49.0379716, 9.176326299999999 49.0379682, 9.1763356 49.0375053, 9.176603500000001 49.0374775, 9.176717699999999 49.0373674, 9.1786598 49.0373548, 9.178661699999999 49.0381558, 9.177927800000001 49.0381595, 9.1775565 49.0382787, 9.176339199999999 49.0382706))"
Karlsruhe-Daxlanden,"POLYGON ((8.3168598 49.0076266, 8.314733199999999 49.0076851, 8.312738400000001 49.0077578, 8.312537499999999 49.0077666, 8.311339500000001 49.007798, 8.310297800000001 49.0078201, 8.3103265 49.0082005, 8.310230199999999 49.0092537, 8.3103107 49.0100222, 8.3104786 49.0100234, 8.310541600000001 49.0104912, 8.310608500000001 49.0105674, 8.310700799999999 49.0106216, 8.3116428 49.010739, 8.313163400000001 49.010679, 8.314815299999999 49.0102271, 8.314962400000001 49.0102012, 8.315179000000001 49.0101637, 8.315603400000001 49.0100536, 8.315565400000001 49.0093326, 8.315561499999999 49.0092578, 8.315559800000001 49.0092266, 8.3167986 49.0091742, 8.3167747 49.0089351, 8.317199 49.0089141, 8.3171634 49.0085546, 8.3168598 49.0076266))"
Karlsruhe-Daxlanden,"POLYGON ((8.3168598 49.0076266, 8.314733199999999 49.0076851, 8.312738400000001 49.0077578, 8.312537499999999 49.0077666, 8.311339500000001 49.007798, 8.310297800000001 49.0078201, 8.3103265 49.0082005, 8.310230199999999 49.0092537, 8.3103107 49.0100222, 8.3104786 49.0100234, 8.310541600000001 49.0104912, 8.310608500000001 49.0105674, 8.310700799999999 49.0106216, 8.3116428 49.010739, 8.313163400000001 49.010679, 8.314815299999999 49.0102271, 8.314962400000001 49.0102012, 8.315179000000001 49.0101637, 8.315603400000001 49.0100536, 8.315565400000001 49.0093326, 8.315561499999999 49.0092578, 8.315559800000001 49.0092266, 8.3167986 49.0091742, 8.3167747 49.0089351, 8.317199 49.0089141, 8.3171634 49.0085546, 8.3168598 49.0076266))"
Station Rheinau,"POLYGON ((8.5465137 49.4385661, 8.550451600000001 49.4387155, 8.5501719 49.441666, 8.5475113 49.4415602, 8.547447200000001 49.4421893, 8.5470562 49.4421725, 8.5459631 49.4436031, 8.5445815 49.4430386, 8.5445381 49.4427636, 8.544848999999999 49.4427775, 8.545119700000001 49.4424428, 8.545503800000001 49.4425653, 8.545858600000001 49.4421171, 8.545552199999999 49.4420059, 8.545795 49.4416923, 8.5456617 49.4416475, 8.544946899999999 49.4416149, 8.544957800000001 49.4414857, 8.5443807 49.4414633, 8.544295099999999 49.4407638, 8.545222799999999 49.4408034, 8.545234799999999 49.440716, 8.545234499999999 49.4406583, 8.5435211 49.4405917, 8.543628999999999 49.4393823, 8.544344300000001 49.4393645, 8.544521700000001 49.4393715, 8.546443399999999 49.4394465, 8.5465099 49.4386143, 8.5465137 49.4385661))"
Gemeinschaftskraftwerk Neckarwestheim 2,"POLYGON ((9.1771849 49.0395495, 9.177325700000001 49.0394687, 9.1776008 49.0393106, 9.1774705 49.0392132, 9.1773568 49.0392785, 9.1773316 49.0392597, 9.1772157 49.0393263, 9.1771528 49.0393624, 9.1770295 49.0394333, 9.1770826 49.039473, 9.177116399999999 49.0394983, 9.1771849 49.0395495))"
 ,"POLYGON ((8.4354788 49.2526057, 8.4352073 49.2524923, 8.435650799999999 49.2520399, 8.435922400000001 49.2521534, 8.4357487 49.2523305, 8.4355051 49.2525789, 8.4354788 49.2526057))"
 ,"POLYGON ((8.4337876 49.2541454, 8.4337027 49.2541098, 8.433822299999999 49.253988, 8.4339073 49.2540236, 8.433847500000001 49.2540845, 8.4337876 49.2541454))"
Philippsburg 380 kV,"POLYGON ((8.4417674 49.2502328, 8.441925599999999 49.2503046, 8.441998099999999 49.2502714, 8.4422719 49.2503895, 8.4422204 49.2504364, 8.4441948 49.2512518, 8.4432212 49.2522848, 8.4428711 49.2521419, 8.441703 49.251665, 8.4408876 49.2525089, 8.4408581 49.2525036, 8.4407669 49.2525929, 8.440726700000001 49.2526052, 8.440115199999999 49.2523496, 8.4400481 49.2524196, 8.4400186 49.2524073, 8.4399596 49.2524756, 8.439879100000001 49.2524739, 8.4394419 49.2522918, 8.4394285 49.252234, 8.4393695 49.2522147, 8.439479499999999 49.2520904, 8.438707000000001 49.2517753, 8.4386989 49.2517473, 8.439399 49.2510102, 8.4393829 49.2509507, 8.439905899999999 49.2504184, 8.440327 49.2504132, 8.4412202 49.2507774, 8.441300699999999 49.2508159, 8.4417674 49.2502328))"
Umspannwerk Altlußheim,"POLYGON ((8.511638700000001 49.293292, 8.5111849 49.2934862, 8.5115544 49.2938648, 8.5110036 49.2941001, 8.5112117 49.294308, 8.511517400000001 49.2946134, 8.511396899999999 49.2946669, 8.511471 49.2947409, 8.5112068 49.294847, 8.511234999999999 49.2948776, 8.5115202 49.2951864, 8.511552200000001 49.2951931, 8.511575199999999 49.2951931, 8.5115973 49.2951874, 8.511952900000001 49.2950454, 8.511964600000001 49.2950569, 8.5119872 49.2950794, 8.5120608 49.2951524, 8.5132622 49.2946462, 8.513300600000001 49.2945336, 8.512691500000001 49.293914, 8.5127255 49.2938241, 8.513163799999999 49.2936352, 8.512064000000001 49.292543, 8.5112617 49.2929302, 8.511638700000001 49.293292))"
Umspannanlage Heidelberg-Süd,"POLYGON ((8.6625365 49.3595941, 8.6625934 49.3599604, 8.662604399999999 49.3603781, 8.6628133 49.360544, 8.6630936 49.3606192, 8.6641865 49.360736, 8.664700699999999 49.3607734, 8.664869400000001 49.3607312, 8.6649435 49.3607187, 8.6649843 49.3607118, 8.664846300000001 49.3601718, 8.6646277 49.3593652, 8.6625365 49.3595941))"
Obrigheim,"POLYGON ((9.0752367 49.3631684, 9.0753226 49.3630846, 9.0754137 49.3630357, 9.075558600000001 49.3630252, 9.0772108 49.3630252, 9.0772055 49.3630496, 9.0772806 49.3630531, 9.0772645 49.3637309, 9.0750651 49.3637344, 9.0752367 49.3631684))"
Mannheim,"POLYGON ((8.5008762 49.445026, 8.500981700000001 49.4451952, 8.5026397 49.4448284, 8.5025806 49.4447109, 8.5028206 49.4446582, 8.502790000000001 49.4445974, 8.5008762 49.445026))"
 ,"POLYGON ((8.3060942 49.0131287, 8.306086199999999 49.0128832, 8.3061875 49.0128818, 8.306180700000001 49.0126712, 8.306076600000001 49.0126727, 8.3060709 49.0124977, 8.306403899999999 49.0124931, 8.3064094 49.0126641, 8.306358100000001 49.0126648, 8.3063653 49.0128858, 8.306453400000001 49.0128846, 8.3064582 49.0130028, 8.3064632 49.0131236, 8.3060942 49.0131287))"
 ,"POLYGON ((7.9570847 47.5723862, 7.956992899999999 47.5721385, 7.957985 47.5719935, 7.9580576 47.5722639, 7.9574731 47.5723162, 7.9570847 47.5723862))"
Kabelanfang PSP Wehr,"POLYGON ((7.9369649 47.6493026, 7.9370267 47.6492936, 7.9371523 47.6492371, 7.9372466 47.6491869, 7.9368602 47.6488925, 7.9367718 47.6489466, 7.9368014 47.6489737, 7.9366832 47.6490388, 7.9366645 47.6490776, 7.9369649 47.6493026))"
Umspannwerk Neurott,"POLYGON ((8.625382500000001 49.3566553, 8.625413200000001 49.3566972, 8.6254863 49.3567972, 8.6258596 49.3573171, 8.625606700000001 49.357395, 8.623688700000001 49.3580049, 8.6233083 49.3574945, 8.623198 49.3573532, 8.6228459 49.3574698, 8.622598699999999 49.3571474, 8.621355400000001 49.3575388, 8.620544000000001 49.3564585, 8.6206274 49.3564285, 8.6209457 49.3558914, 8.621520499999999 49.3556988, 8.6221487 49.355503, 8.6222843 49.355479, 8.622804800000001 49.3554586, 8.6230495 49.3554516, 8.6245022 49.3554077, 8.6245099 49.3554568, 8.6245133 49.355478, 8.624567499999999 49.3555144, 8.625382500000001 49.3566553))"
Umspannwerk Neurott,"POLYGON ((8.625382500000001 49.3566553, 8.625413200000001 49.3566972, 8.6254863 49.3567972, 8.6258596 49.3573171, 8.625606700000001 49.357395, 8.623688700000001 49.3580049, 8.6233083 49.3574945, 8.623198 49.3573532, 8.6228459 49.3574698, 8.622598699999999 49.3571474, 8.621355400000001 49.3575388, 8.620544000000001 49.3564585, 8.6206274 49.3564285, 8.6209457 49.3558914, 8.621520499999999 49.3556988, 8.6221487 49.355503, 8.6222843 49.355479, 8.622804800000001 49.3554586, 8.6230495 49.3554516, 8.6245022 49.3554077, 8.6245099 49.3554568, 8.6245133 49.355478, 8.624567499999999 49.3555144, 8.625382500000001 49.3566553))"
380-kV-Umspannwerk Eichstetten,"POLYGON ((7.7544391 48.0986896, 7.7543903 48.09897, 7.7545456 48.0991867, 7.7554283 48.0993947, 7.7549341 48.1002162, 7.7547853 48.1004635, 7.751615 48.0996474, 7.7518931 48.0991686, 7.7523679 48.0983514, 7.7525253 48.0983816, 7.7526157 48.0982064, 7.7544391 48.0986896))"
380-kV-Umspannwerk Eichstetten,"POLYGON ((7.7544391 48.0986896, 7.7543903 48.09897, 7.7545456 48.0991867, 7.7554283 48.0993947, 7.7549341 48.1002162, 7.7547853 48.1004635, 7.751615 48.0996474, 7.7518931 48.0991686, 7.7523679 48.0983514, 7.7525253 48.0983816, 7.7526157 48.0982064, 7.7544391 48.0986896))"
Umspannwerk Bruchsal-Kändelweg,"POLYGON ((8.5633733 49.1332495, 8.5626827 49.1321322, 8.5610315 49.1324226, 8.561381300000001 49.1331166, 8.561238400000001 49.1331437, 8.561411400000001 49.1334341, 8.5615092 49.1334242, 8.561722 49.1338361, 8.5629382 49.1334916, 8.5633733 49.1332495))"
 ,"POLYGON ((8.3034579 49.0124908, 8.303838799999999 49.0124818, 8.3038241 49.0121926, 8.3034423 49.0121989, 8.3034579 49.0124908))"
 ,"POLYGON ((8.304355299999999 49.0116928, 8.3043478 49.0114348, 8.304376 49.0114173, 8.3045764 49.0113969, 8.3045749 49.0116519, 8.304436900000001 49.0116938, 8.304355299999999 49.0116928))"
 ,"POLYGON ((8.3036204 49.0134438, 8.3041436 49.0134428, 8.3041406 49.0132938, 8.304054499999999 49.0132539, 8.303917999999999 49.0132023, 8.303778400000001 49.0131614, 8.3036048 49.0131293, 8.3036204 49.0134438))"
Föhring,"POLYGON ((11.6397381 48.1777976, 11.6391982 48.1774692, 11.6360999 48.1797994, 11.6362192 48.1803404, 11.6362218 48.1803559, 11.6362042 48.1803693, 11.6361957 48.1804014, 11.6362017 48.1804337, 11.6362299 48.1804581, 11.6364398 48.1805892, 11.6368205 48.1808271, 11.6368463 48.1808294, 11.6368681 48.1808225, 11.6369266 48.1807934, 11.6370009 48.180773, 11.6370763 48.1807818, 11.6377588 48.180273, 11.6379137 48.1803722, 11.6401426 48.1786958, 11.6411927 48.1793075, 11.6428497 48.1781596, 11.64089 48.1769331, 11.6404753 48.1772443, 11.6397381 48.1777976))"
Umspannwerk Oberbachern,"POLYGON ((11.3674061 48.2908671, 11.3675112 48.2912695, 11.3676927 48.291407, 11.3677103 48.2914623, 11.3680724 48.2926268, 11.3715097 48.292462, 11.3717142 48.2922317, 11.3742286 48.292094, 11.3740911 48.2910164, 11.3740495 48.2909638, 11.3739713 48.2909584, 11.3733941 48.2909914, 11.3733231 48.2910467, 11.3732922 48.2910484, 11.3732614 48.29105, 11.3731892 48.2910036, 11.3710189 48.2911261, 11.3709155 48.2902777, 11.3708748 48.2902529, 11.3708082 48.2902489, 11.367708 48.2904272, 11.3675166 48.2905665, 11.3674061 48.2908671))"
Umspannwerk Oberbachern,"POLYGON ((11.3674061 48.2908671, 11.3675112 48.2912695, 11.3676927 48.291407, 11.3677103 48.2914623, 11.3680724 48.2926268, 11.3715097 48.292462, 11.3717142 48.2922317, 11.3742286 48.292094, 11.3740911 48.2910164, 11.3740495 48.2909638, 11.3739713 48.2909584, 11.3733941 48.2909914, 11.3733231 48.2910467, 11.3732922 48.2910484, 11.3732614 48.29105, 11.3731892 48.2910036, 11.3710189 48.2911261, 11.3709155 48.2902777, 11.3708748 48.2902529, 11.3708082 48.2902489, 11.367708 48.2904272, 11.3675166 48.2905665, 11.3674061 48.2908671))"
Hauptumspannwerk Menzing,"POLYGON ((11.4401405 48.1699552, 11.4388008 48.1708253, 11.4380632 48.1713423, 11.4394373 48.1722984, 11.4414108 48.1736549, 11.4432003 48.1724686, 11.4435002 48.1722644, 11.4423641 48.1714842, 11.4421825 48.1713595, 11.4409106 48.1704861, 11.4403065 48.1700712, 11.4401405 48.1699552))"
Umspannwerk Neufinsing,"POLYGON ((11.8127085 48.2226847, 11.8160232 48.2213413, 11.8148925 48.2201177, 11.8141269 48.2204084, 11.8137021 48.2199448, 11.8100099 48.2214269, 11.8105186 48.2219797, 11.8105487 48.2220073, 11.8116604 48.2215687, 11.8127085 48.2226847))"
Umspannwerk Oberbrunn,"POLYGON ((11.2962449 48.0511386, 11.2938131 48.0506182, 11.2935042 48.0509223, 11.2929806 48.0507042, 11.2917532 48.0531025, 11.2929247 48.0534191, 11.2931265 48.053418, 11.2954096 48.0529074, 11.2956796 48.0523277, 11.2962449 48.0511386))"
Station Meitingen,"POLYGON ((10.8663303 48.5387423, 10.8661525 48.5387445, 10.866154 48.5387604, 10.8662934 48.5402288, 10.8663773 48.5402322, 10.8664007 48.5403256, 10.866285 48.5404601, 10.8663382 48.5405408, 10.8671457 48.5405072, 10.8671597 48.5405338, 10.8671895 48.5408637, 10.8687207 48.5407899, 10.868844 48.540732, 10.868917 48.5406417, 10.868698 48.5381838, 10.8662799 48.5381856, 10.8662901 48.5383478, 10.8663303 48.5387423))"
Umspannwerk Raitersaich,"POLYGON ((10.8424109 49.3816118, 10.8434698 49.3815567, 10.8446546 49.381495, 10.8446423 49.3813188, 10.8448537 49.3810362, 10.8442893 49.3783604, 10.8434156 49.3753451, 10.8433729 49.3753511, 10.8432298 49.3753713, 10.8417616 49.3755334, 10.841667 49.375586, 10.8416233 49.3756662, 10.8420157 49.3785456, 10.8420518 49.3788109, 10.8419938 49.3788143, 10.8419011 49.3788198, 10.8418706 49.3789068, 10.8418926 49.3790675, 10.8419851 49.3797413, 10.8421176 49.3807079, 10.8422233 49.3814781, 10.8424109 49.3816118))"
Umspannwerk Raitersaich,"POLYGON ((10.8424109 49.3816118, 10.8434698 49.3815567, 10.8446546 49.381495, 10.8446423 49.3813188, 10.8448537 49.3810362, 10.8442893 49.3783604, 10.8434156 49.3753451, 10.8433729 49.3753511, 10.8432298 49.3753713, 10.8417616 49.3755334, 10.841667 49.375586, 10.8416233 49.3756662, 10.8420157 49.3785456, 10.8420518 49.3788109, 10.8419938 49.3788143, 10.8419011 49.3788198, 10.8418706 49.3789068, 10.8418926 49.3790675, 10.8419851 49.3797413, 10.8421176 49.3807079, 10.8422233 49.3814781, 10.8424109 49.3816118))"
Umspannwerk Bergrheinfeld,"POLYGON ((10.1580924 49.9894584, 10.1585527 49.9894891, 10.1585359 49.9895874, 10.1585337 49.9896054, 10.1584923 49.9899439, 10.1601327 49.990036, 10.1606087 49.9898689, 10.1607122 49.989955, 10.1607685 49.9900001, 10.1607784 49.9900971, 10.1623676 49.990225, 10.1624244 49.9901918, 10.1624377 49.9884608, 10.1580774 49.9881389, 10.1580576 49.9891169, 10.1580837 49.9891419, 10.1581199 49.9891587, 10.1581521 49.9891664, 10.1582017 49.9891717, 10.1582014 49.9891925, 10.1582012 49.9892149, 10.1581548 49.9892165, 10.1581284 49.9892243, 10.158084 49.9892414, 10.1580549 49.9892755, 10.1580549 49.9893139, 10.158093 49.989342, 10.1580924 49.9894584))"
Umspannwerk Bergrheinfeld,"POLYGON ((10.1580924 49.9894584, 10.1585527 49.9894891, 10.1585359 49.9895874, 10.1585337 49.9896054, 10.1584923 49.9899439, 10.1601327 49.990036, 10.1606087 49.9898689, 10.1607122 49.989955, 10.1607685 49.9900001, 10.1607784 49.9900971, 10.1623676 49.990225, 10.1624244 49.9901918, 10.1624377 49.9884608, 10.1580774 49.9881389, 10.1580576 49.9891169, 10.1580837 49.9891419, 10.1581199 49.9891587, 10.1581521 49.9891664, 10.1582017 49.9891717, 10.1582014 49.9891925, 10.1582012 49.9892149, 10.1581548 49.9892165, 10.1581284 49.9892243, 10.158084 49.9892414, 10.1580549 49.9892755, 10.1580549 49.9893139, 10.158093 49.989342, 10.1580924 49.9894584))"
Umspannwerk Redwitz,"POLYGON ((11.1921074 50.1598888, 11.1917843 50.1598908, 11.1918048 50.1599586, 11.1909886 50.1599759, 11.1914829 50.1608383, 11.1915802 50.1615956, 11.1926235 50.1633817, 11.1932432 50.163237, 11.1936825 50.1640159, 11.1942094 50.1641492, 11.1948764 50.1642488, 11.195333 50.1641427, 11.1953996 50.1641253, 11.1954822 50.1641035, 11.1955386 50.1642098, 11.1964216 50.1640184, 11.1965042 50.1639441, 11.1964943 50.163857, 11.1959749 50.1629093, 11.1957028 50.1624764, 11.1955113 50.1618042, 11.1952105 50.1616145, 11.1945708 50.1613437, 11.1939745 50.1610171, 11.1929799 50.1602016, 11.1925891 50.1600055, 11.1921074 50.1598888))"
Umspannwerk Oberhaid,"POLYGON ((10.8348164 49.9290683, 10.8372382 49.9290381, 10.8376549 49.9287786, 10.8372264 49.9284779, 10.837196 49.9275003, 10.8369204 49.9274947, 10.8369127 49.9269658, 10.8348011 49.9270282, 10.8348164 49.9290683))"
Umspannwerk Eltmann,"POLYGON ((10.6616005 49.9797853, 10.6615838 49.9799997, 10.6617508 49.9802337, 10.6625452 49.9811492, 10.6629618 49.9811816, 10.6673161 49.9797929, 10.6668214 49.9792953, 10.6664915 49.9789606, 10.6663152 49.9789318, 10.6661338 49.9789562, 10.6652015 49.9792275, 10.6651737 49.9791913, 10.6650918 49.9790845, 10.6627991 49.9795147, 10.662586 49.9795547, 10.6616005 49.9797853))"
Umspannwerk Sittling,"POLYGON ((11.7915746 48.839525, 11.792113 48.8394693, 11.7941279 48.8392606, 11.7936264 48.8371628, 11.7914987 48.8373832, 11.7913228 48.8366472, 11.7907153 48.8367061, 11.7906672 48.8367679, 11.7910843 48.8385127, 11.7913265 48.8384876, 11.7915746 48.839525))"
Umspannwerk Trennfeld,"POLYGON ((9.592700499999999 49.7999592, 9.5955043 49.7987726, 9.597012700000001 49.798093, 9.5963151 49.7976383, 9.5964165 49.796671, 9.594299400000001 49.7977953, 9.591162499999999 49.7987434, 9.5919154 49.7988932, 9.592700499999999 49.7999592))"
Ingolstadt,"POLYGON ((11.5056233 48.7624524, 11.5061168 48.7624288, 11.5062181 48.7629001, 11.5076646 48.762875, 11.5093813 48.7627635, 11.5094854 48.7623502, 11.5096827 48.7619097, 11.5101883 48.7614065, 11.510205 48.7597742, 11.5102057 48.7596705, 11.5065666 48.7595573, 11.5052822 48.7596114, 11.5056233 48.7624524))"
Ingolstadt,"POLYGON ((11.5056233 48.7624524, 11.5061168 48.7624288, 11.5062181 48.7629001, 11.5076646 48.762875, 11.5093813 48.7627635, 11.5094854 48.7623502, 11.5096827 48.7619097, 11.5101883 48.7614065, 11.510205 48.7597742, 11.5102057 48.7596705, 11.5065666 48.7595573, 11.5052822 48.7596114, 11.5056233 48.7624524))"
Umspannwerk Pleinting,"POLYGON ((13.1005612 48.6691577, 13.0994862 48.6682293, 13.1004372 48.6676831, 13.0999824 48.6673008, 13.1020636 48.6662267, 13.1018155 48.6659263, 13.1045996 48.6645244, 13.1052888 48.6650706, 13.1059366 48.6647793, 13.106125 48.6650146, 13.1065208 48.6653545, 13.1070948 48.6658512, 13.1073817 48.6661061, 13.10751 48.6662282, 13.1044208 48.6677919, 13.1005612 48.6691577))"
Umspannwerk Pleinting,"POLYGON ((13.1005612 48.6691577, 13.0994862 48.6682293, 13.1004372 48.6676831, 13.0999824 48.6673008, 13.1020636 48.6662267, 13.1018155 48.6659263, 13.1045996 48.6645244, 13.1052888 48.6650706, 13.1059366 48.6647793, 13.106125 48.6650146, 13.1065208 48.6653545, 13.1070948 48.6658512, 13.1073817 48.6661061, 13.10751 48.6662282, 13.1044208 48.6677919, 13.1005612 48.6691577))"
Umspannwerk Memmingen,"POLYGON ((10.1939621 47.9701057, 10.1941425 47.9700974, 10.1952566 47.970046, 10.1957362 47.9701842, 10.1958029 47.9707371, 10.196337 47.9707081, 10.1963834 47.9711526, 10.1953094 47.9716665, 10.1948267 47.9716969, 10.1948502 47.9718907, 10.1940185 47.971924, 10.19397 47.9714606, 10.1939673 47.9713998, 10.1939368 47.9713857, 10.19391 47.9713659, 10.1938867 47.9713394, 10.1938814 47.9712897, 10.1938793 47.9711847, 10.1938801 47.9711554, 10.1938779 47.9710957, 10.1938787 47.9710677, 10.1938865 47.9710408, 10.1939298 47.9709867, 10.19399 47.9709499, 10.1940296 47.9709332, 10.1940671 47.9709226, 10.1940661 47.9708979, 10.1940627 47.9708715, 10.1940326 47.97087, 10.1939738 47.9708452, 10.1939008 47.970777, 10.1939085 47.970704, 10.1939453 47.9702844, 10.1939621 47.9701057))"
