Time from [CET/CEST],Time to [CET/CEST],Power [MW]
2021-04-24 16:00:00,2021-04-24 17:00:00,5603.200
2021-04-24 17:00:00,2021-04-24 18:00:00,5818.200
2021-04-24 18:00:00,2021-04-24 19:00:00,6033.800
2021-04-24 19:00:00,2021-04-24 20:00:00,6215.900
2021-04-24 20:00:00,2021-04-24 21:00:00,6346.400
2021-04-24 21:00:00,2021-04-24 22:00:00,6071.100
2021-04-24 22:00:00,2021-04-24 23:00:00,6079.400
2021-04-24 23:00:00,2021-04-25 00:00:00,5654.100
2021-04-25 00:00:00,2021-04-25 01:00:00,5323.800
2021-04-25 01:00:00,2021-04-25 02:00:00,5022.200
2021-04-25 02:00:00,2021-04-25 03:00:00,4972.100
2021-04-25 03:00:00,2021-04-25 04:00:00,4854.200
2021-04-25 04:00:00,2021-04-25 05:00:00,4880.000
2021-04-25 05:00:00,2021-04-25 06:00:00,5027.700
2021-04-25 06:00:00,2021-04-25 07:00:00,5079.300
2021-04-25 07:00:00,2021-04-25 08:00:00,5311.100
2021-04-25 08:00:00,2021-04-25 09:00:00,5523.900
2021-04-25 09:00:00,2021-04-25 10:00:00,5691.000
2021-04-25 10:00:00,2021-04-25 11:00:00,5835.900
2021-04-25 11:00:00,2021-04-25 12:00:00,6005.700
2021-04-25 12:00:00,2021-04-25 13:00:00,5793.300
2021-04-25 13:00:00,2021-04-25 14:00:00,5545.200
2021-04-25 14:00:00,2021-04-25 15:00:00,5351.900
2021-04-25 15:00:00,2021-04-25 16:00:00,5251.400
2021-04-25 16:00:00,2021-04-25 17:00:00,5333.800
2021-04-25 17:00:00,2021-04-25 18:00:00,5596.400
2021-04-25 18:00:00,2021-04-25 19:00:00,5933.000
2021-04-25 19:00:00,2021-04-25 20:00:00,6215.200
2021-04-25 20:00:00,2021-04-25 21:00:00,6290.200
2021-04-25 21:00:00,2021-04-25 22:00:00,6040.600
2021-04-25 22:00:00,2021-04-25 23:00:00,6141.800
2021-04-25 23:00:00,2021-04-26 00:00:00,5839.000
2021-04-26 00:00:00,2021-04-26 01:00:00,5595.700
2021-04-26 01:00:00,2021-04-26 02:00:00,5387.300
2021-04-26 02:00:00,2021-04-26 03:00:00,5306.800
2021-04-26 03:00:00,2021-04-26 04:00:00,5292.000
2021-04-26 04:00:00,2021-04-26 05:00:00,5558.600
2021-04-26 05:00:00,2021-04-26 06:00:00,6282.900
2021-04-26 06:00:00,2021-04-26 07:00:00,7224.300
2021-04-26 07:00:00,2021-04-26 08:00:00,7871.200
2021-04-26 08:00:00,2021-04-26 09:00:00,8067.200
2021-04-26 09:00:00,2021-04-26 10:00:00,8046.700
2021-04-26 10:00:00,2021-04-26 11:00:00,8085.200
2021-04-26 11:00:00,2021-04-26 12:00:00,8247.700
2021-04-26 12:00:00,2021-04-26 13:00:00,8096.500
2021-04-26 13:00:00,2021-04-26 14:00:00,7935.600
2021-04-26 14:00:00,2021-04-26 15:00:00,7662.100
2021-04-26 15:00:00,2021-04-26 16:00:00,7459.900
2021-04-26 16:00:00,2021-04-26 17:00:00,7325.700
2021-04-26 17:00:00,2021-04-26 18:00:00,7358.700
2021-04-26 18:00:00,2021-04-26 19:00:00,7475.200
2021-04-26 19:00:00,2021-04-26 20:00:00,7474.400
2021-04-26 20:00:00,2021-04-26 21:00:00,7457.400
2021-04-26 21:00:00,2021-04-26 22:00:00,7095.300
2021-04-26 22:00:00,2021-04-26 23:00:00,6893.700
2021-04-26 23:00:00,2021-04-27 00:00:00,6389.700
2021-04-27 00:00:00,2021-04-27 01:00:00,6080.700
2021-04-27 01:00:00,2021-04-27 02:00:00,5864.200
2021-04-27 02:00:00,2021-04-27 03:00:00,5819.200
2021-04-27 03:00:00,2021-04-27 04:00:00,5783.100
2021-04-27 04:00:00,2021-04-27 05:00:00,5939.300
2021-04-27 05:00:00,2021-04-27 06:00:00,6551.100
2021-04-27 06:00:00,2021-04-27 07:00:00,7493.600
2021-04-27 07:00:00,2021-04-27 08:00:00,8049.700
2021-04-27 08:00:00,2021-04-27 09:00:00,8240.500
2021-04-27 09:00:00,2021-04-27 10:00:00,8172.100
2021-04-27 10:00:00,2021-04-27 11:00:00,8205.300
2021-04-27 11:00:00,2021-04-27 12:00:00,8250.100
2021-04-27 12:00:00,2021-04-27 13:00:00,8042.900
2021-04-27 13:00:00,2021-04-27 14:00:00,7930.200
2021-04-27 14:00:00,2021-04-27 15:00:00,7703.300
2021-04-27 15:00:00,2021-04-27 16:00:00,7599.700
2021-04-27 16:00:00,2021-04-27 17:00:00,7483.900
2021-04-27 17:00:00,2021-04-27 18:00:00,7474.500
2021-04-27 18:00:00,2021-04-27 19:00:00,7659.500
2021-04-27 19:00:00,2021-04-27 20:00:00,7612.900
2021-04-27 20:00:00,2021-04-27 21:00:00,7506.500
2021-04-27 21:00:00,2021-04-27 22:00:00,7078.900
2021-04-27 22:00:00,2021-04-27 23:00:00,6861.400
2021-04-27 23:00:00,2021-04-28 00:00:00,6393.500
2021-04-28 00:00:00,2021-04-28 01:00:00,6058.900
2021-04-28 01:00:00,2021-04-28 02:00:00,5749.500
2021-04-28 02:00:00,2021-04-28 03:00:00,5645.400
2021-04-28 03:00:00,2021-04-28 04:00:00,5595.900
2021-04-28 04:00:00,2021-04-28 05:00:00,5775.700
2021-04-28 05:00:00,2021-04-28 06:00:00,6404.300
2021-04-28 06:00:00,2021-04-28 07:00:00,7354.400
2021-04-28 07:00:00,2021-04-28 08:00:00,7904.900
2021-04-28 08:00:00,2021-04-28 09:00:00,8115.800
2021-04-28 09:00:00,2021-04-28 10:00:00,8029.700
2021-04-28 10:00:00,2021-04-28 11:00:00,8081.400
2021-04-28 11:00:00,2021-04-28 12:00:00,8190.100
2021-04-28 12:00:00,2021-04-28 13:00:00,7942.300
2021-04-28 13:00:00,2021-04-28 14:00:00,7744.000
2021-04-28 14:00:00,2021-04-28 15:00:00,7607.600
2021-04-28 15:00:00,2021-04-28 16:00:00,7555.000
2021-04-28 16:00:00,2021-04-28 17:00:00,7404.400
2021-04-28 17:00:00,2021-04-28 18:00:00,7430.900
2021-04-28 18:00:00,2021-04-28 19:00:00,7544.400
2021-04-28 19:00:00,2021-04-28 20:00:00,7559.500
2021-04-28 20:00:00,2021-04-28 21:00:00,7460.100
2021-04-28 21:00:00,2021-04-28 22:00:00,7055.700
2021-04-28 22:00:00,2021-04-28 23:00:00,6798.400
2021-04-28 23:00:00,2021-04-29 00:00:00,6332.300
2021-04-29 00:00:00,2021-04-29 01:00:00,6022.500
2021-04-29 01:00:00,2021-04-29 02:00:00,5776.600
2021-04-29 02:00:00,2021-04-29 03:00:00,5658.200
2021-04-29 03:00:00,2021-04-29 04:00:00,5567.500
2021-04-29 04:00:00,2021-04-29 05:00:00,5717.000
2021-04-29 05:00:00,2021-04-29 06:00:00,6275.400
2021-04-29 06:00:00,2021-04-29 07:00:00,7233.400
2021-04-29 07:00:00,2021-04-29 08:00:00,7906.400
2021-04-29 08:00:00,2021-04-29 09:00:00,8132.000
2021-04-29 09:00:00,2021-04-29 10:00:00,7997.000
2021-04-29 10:00:00,2021-04-29 11:00:00,7968.800
2021-04-29 11:00:00,2021-04-29 12:00:00,8112.300
2021-04-29 12:00:00,2021-04-29 13:00:00,7889.800
2021-04-29 13:00:00,2021-04-29 14:00:00,7761.000
2021-04-29 14:00:00,2021-04-29 15:00:00,7628.100
2021-04-29 15:00:00,2021-04-29 16:00:00,7515.000
2021-04-29 16:00:00,2021-04-29 17:00:00,7429.300
2021-04-29 17:00:00,2021-04-29 18:00:00,7503.900
2021-04-29 18:00:00,2021-04-29 19:00:00,7561.300
2021-04-29 19:00:00,2021-04-29 20:00:00,7434.400
2021-04-29 20:00:00,2021-04-29 21:00:00,7286.900
2021-04-29 21:00:00,2021-04-29 22:00:00,6890.300
2021-04-29 22:00:00,2021-04-29 23:00:00,6682.800
2021-04-29 23:00:00,2021-04-30 00:00:00,6161.400
2021-04-30 00:00:00,2021-04-30 01:00:00,5832.300
2021-04-30 01:00:00,2021-04-30 02:00:00,5545.300
2021-04-30 02:00:00,2021-04-30 03:00:00,5476.500
2021-04-30 03:00:00,2021-04-30 04:00:00,5390.800
2021-04-30 04:00:00,2021-04-30 05:00:00,5503.600
2021-04-30 05:00:00,2021-04-30 06:00:00,6159.700
2021-04-30 06:00:00,2021-04-30 07:00:00,7137.900
2021-04-30 07:00:00,2021-04-30 08:00:00,7788.500
2021-04-30 08:00:00,2021-04-30 09:00:00,8025.200
2021-04-30 09:00:00,2021-04-30 10:00:00,7945.300
2021-04-30 10:00:00,2021-04-30 11:00:00,7899.200
2021-04-30 11:00:00,2021-04-30 12:00:00,7955.400
2021-04-30 12:00:00,2021-04-30 13:00:00,7620.600
2021-04-30 13:00:00,2021-04-30 14:00:00,7303.800
2021-04-30 14:00:00,2021-04-30 15:00:00,7114.200
2021-04-30 15:00:00,2021-04-30 16:00:00,6977.900
2021-04-30 16:00:00,2021-04-30 17:00:00,6848.500
2021-04-30 17:00:00,2021-04-30 18:00:00,6880.400
2021-04-30 18:00:00,2021-04-30 19:00:00,7005.800
2021-04-30 19:00:00,2021-04-30 20:00:00,7022.100
2021-04-30 20:00:00,2021-04-30 21:00:00,6927.700
2021-04-30 21:00:00,2021-04-30 22:00:00,6473.100
2021-04-30 22:00:00,2021-04-30 23:00:00,6306.800
2021-04-30 23:00:00,2021-05-01 00:00:00,5829.300
2021-05-01 00:00:00,2021-05-01 01:00:00,5463.100
2021-05-01 01:00:00,2021-05-01 02:00:00,5127.500
2021-05-01 02:00:00,2021-05-01 03:00:00,4997.300
2021-05-01 03:00:00,2021-05-01 04:00:00,4856.400
2021-05-01 04:00:00,2021-05-01 05:00:00,4823.200
2021-05-01 05:00:00,2021-05-01 06:00:00,4914.800
2021-05-01 06:00:00,2021-05-01 07:00:00,5027.600
2021-05-01 07:00:00,2021-05-01 08:00:00,5364.800
2021-05-01 08:00:00,2021-05-01 09:00:00,5641.800
2021-05-01 09:00:00,2021-05-01 10:00:00,5863.400
2021-05-01 10:00:00,2021-05-01 11:00:00,6027.800
2021-05-01 11:00:00,2021-05-01 12:00:00,6183.600
2021-05-01 12:00:00,2021-05-01 13:00:00,5974.800
2021-05-01 13:00:00,2021-05-01 14:00:00,5720.800
2021-05-01 14:00:00,2021-05-01 15:00:00,5518.100
2021-05-01 15:00:00,2021-05-01 16:00:00,5441.000
2021-05-01 16:00:00,2021-05-01 17:00:00,5456.600
2021-05-01 17:00:00,2021-05-01 18:00:00,5677.800
2021-05-01 18:00:00,2021-05-01 19:00:00,5906.000
2021-05-01 19:00:00,2021-05-01 20:00:00,5995.600
2021-05-01 20:00:00,2021-05-01 21:00:00,5998.100
2021-05-01 21:00:00,2021-05-01 22:00:00,5729.100
2021-05-01 22:00:00,2021-05-01 23:00:00,5750.200
2021-05-01 23:00:00,2021-05-02 00:00:00,5348.200
2021-05-02 00:00:00,2021-05-02 01:00:00,5086.000
2021-05-02 01:00:00,2021-05-02 02:00:00,4792.200
2021-05-02 02:00:00,2021-05-02 03:00:00,4722.000
2021-05-02 03:00:00,2021-05-02 04:00:00,4600.400
2021-05-02 04:00:00,2021-05-02 05:00:00,4583.500
2021-05-02 05:00:00,2021-05-02 06:00:00,4743.800
2021-05-02 06:00:00,2021-05-02 07:00:00,4920.500
2021-05-02 07:00:00,2021-05-02 08:00:00,5249.200
2021-05-02 08:00:00,2021-05-02 09:00:00,5655.700
2021-05-02 09:00:00,2021-05-02 10:00:00,6044.600
2021-05-02 10:00:00,2021-05-02 11:00:00,6368.600
2021-05-02 11:00:00,2021-05-02 12:00:00,6672.300
2021-05-02 12:00:00,2021-05-02 13:00:00,6474.900
2021-05-02 13:00:00,2021-05-02 14:00:00,6146.100
2021-05-02 14:00:00,2021-05-02 15:00:00,5965.400
2021-05-02 15:00:00,2021-05-02 16:00:00,5854.100
2021-05-02 16:00:00,2021-05-02 17:00:00,5859.100
2021-05-02 17:00:00,2021-05-02 18:00:00,6039.000
2021-05-02 18:00:00,2021-05-02 19:00:00,6273.600
2021-05-02 19:00:00,2021-05-02 20:00:00,6297.300
2021-05-02 20:00:00,2021-05-02 21:00:00,6242.300
2021-05-02 21:00:00,2021-05-02 22:00:00,6039.800
2021-05-02 22:00:00,2021-05-02 23:00:00,6116.600
2021-05-02 23:00:00,2021-05-03 00:00:00,5754.600
2021-05-03 00:00:00,2021-05-03 01:00:00,5502.600
2021-05-03 01:00:00,2021-05-03 02:00:00,5300.500
2021-05-03 02:00:00,2021-05-03 03:00:00,5248.300
2021-05-03 03:00:00,2021-05-03 04:00:00,5202.700
2021-05-03 04:00:00,2021-05-03 05:00:00,5380.400
2021-05-03 05:00:00,2021-05-03 06:00:00,6040.100
2021-05-03 06:00:00,2021-05-03 07:00:00,7148.500
2021-05-03 07:00:00,2021-05-03 08:00:00,7857.400
2021-05-03 08:00:00,2021-05-03 09:00:00,8036.000
2021-05-03 09:00:00,2021-05-03 10:00:00,7936.100
2021-05-03 10:00:00,2021-05-03 11:00:00,8064.800
2021-05-03 11:00:00,2021-05-03 12:00:00,8220.800
2021-05-03 12:00:00,2021-05-03 13:00:00,8007.500
2021-05-03 13:00:00,2021-05-03 14:00:00,7814.600
2021-05-03 14:00:00,2021-05-03 15:00:00,7591.500
2021-05-03 15:00:00,2021-05-03 16:00:00,7381.100
2021-05-03 16:00:00,2021-05-03 17:00:00,7253.400
2021-05-03 17:00:00,2021-05-03 18:00:00,7286.500
2021-05-03 18:00:00,2021-05-03 19:00:00,7436.300
2021-05-03 19:00:00,2021-05-03 20:00:00,7435.700
2021-05-03 20:00:00,2021-05-03 21:00:00,7408.900
2021-05-03 21:00:00,2021-05-03 22:00:00,7040.300
2021-05-03 22:00:00,2021-05-03 23:00:00,6816.700
2021-05-03 23:00:00,2021-05-04 00:00:00,6281.200
2021-05-04 00:00:00,2021-05-04 01:00:00,6002.100
2021-05-04 01:00:00,2021-05-04 02:00:00,5744.600
2021-05-04 02:00:00,2021-05-04 03:00:00,5638.700
2021-05-04 03:00:00,2021-05-04 04:00:00,5592.900
2021-05-04 04:00:00,2021-05-04 05:00:00,5765.600
2021-05-04 05:00:00,2021-05-04 06:00:00,6380.600
2021-05-04 06:00:00,2021-05-04 07:00:00,7252.200
2021-05-04 07:00:00,2021-05-04 08:00:00,7764.300
2021-05-04 08:00:00,2021-05-04 09:00:00,7811.400
2021-05-04 09:00:00,2021-05-04 10:00:00,7670.500
2021-05-04 10:00:00,2021-05-04 11:00:00,7693.300
2021-05-04 11:00:00,2021-05-04 12:00:00,7781.300
2021-05-04 12:00:00,2021-05-04 13:00:00,7602.400
2021-05-04 13:00:00,2021-05-04 14:00:00,7522.900
2021-05-04 14:00:00,2021-05-04 15:00:00,7433.300
2021-05-04 15:00:00,2021-05-04 16:00:00,7379.700
2021-05-04 16:00:00,2021-05-04 17:00:00,7275.500
2021-05-04 17:00:00,2021-05-04 18:00:00,7311.000
2021-05-04 18:00:00,2021-05-04 19:00:00,7405.800
2021-05-04 19:00:00,2021-05-04 20:00:00,7426.400
2021-05-04 20:00:00,2021-05-04 21:00:00,7334.700
2021-05-04 21:00:00,2021-05-04 22:00:00,6950.400
2021-05-04 22:00:00,2021-05-04 23:00:00,6659.600
2021-05-04 23:00:00,2021-05-05 00:00:00,6170.100
2021-05-05 00:00:00,2021-05-05 01:00:00,5838.600
2021-05-05 01:00:00,2021-05-05 02:00:00,5546.100
2021-05-05 02:00:00,2021-05-05 03:00:00,5461.200
2021-05-05 03:00:00,2021-05-05 04:00:00,5360.100
2021-05-05 04:00:00,2021-05-05 05:00:00,5541.000
2021-05-05 05:00:00,2021-05-05 06:00:00,6196.800
2021-05-05 06:00:00,2021-05-05 07:00:00,7092.400
2021-05-05 07:00:00,2021-05-05 08:00:00,7744.400
2021-05-05 08:00:00,2021-05-05 09:00:00,7980.400
2021-05-05 09:00:00,2021-05-05 10:00:00,8044.900
2021-05-05 10:00:00,2021-05-05 11:00:00,8208.800
2021-05-05 11:00:00,2021-05-05 12:00:00,8446.600
2021-05-05 12:00:00,2021-05-05 13:00:00,8457.900
2021-05-05 13:00:00,2021-05-05 14:00:00,8519.700
2021-05-05 14:00:00,2021-05-05 15:00:00,8477.600
2021-05-05 15:00:00,2021-05-05 16:00:00,8460.600
2021-05-05 16:00:00,2021-05-05 17:00:00,8232.600
2021-05-05 17:00:00,2021-05-05 18:00:00,8210.100
2021-05-05 18:00:00,2021-05-05 19:00:00,8128.000
2021-05-05 19:00:00,2021-05-05 20:00:00,7897.600
2021-05-05 20:00:00,2021-05-05 21:00:00,7622.100
2021-05-05 21:00:00,2021-05-05 22:00:00,7170.000
2021-05-05 22:00:00,2021-05-05 23:00:00,6931.800
2021-05-05 23:00:00,2021-05-06 00:00:00,6404.600
2021-05-06 00:00:00,2021-05-06 01:00:00,6046.700
2021-05-06 01:00:00,2021-05-06 02:00:00,5732.300
2021-05-06 02:00:00,2021-05-06 03:00:00,5693.700
2021-05-06 03:00:00,2021-05-06 04:00:00,5581.000
2021-05-06 04:00:00,2021-05-06 05:00:00,5779.200
2021-05-06 05:00:00,2021-05-06 06:00:00,6402.600
2021-05-06 06:00:00,2021-05-06 07:00:00,7382.200
2021-05-06 07:00:00,2021-05-06 08:00:00,8049.800
2021-05-06 08:00:00,2021-05-06 09:00:00,8319.400
2021-05-06 09:00:00,2021-05-06 10:00:00,8321.600
2021-05-06 10:00:00,2021-05-06 11:00:00,8367.400
2021-05-06 11:00:00,2021-05-06 12:00:00,8451.200
2021-05-06 12:00:00,2021-05-06 13:00:00,8234.100
2021-05-06 13:00:00,2021-05-06 14:00:00,8098.300
2021-05-06 14:00:00,2021-05-06 15:00:00,7926.000
2021-05-06 15:00:00,2021-05-06 16:00:00,7798.400
2021-05-06 16:00:00,2021-05-06 17:00:00,7651.700
2021-05-06 17:00:00,2021-05-06 18:00:00,7686.100
2021-05-06 18:00:00,2021-05-06 19:00:00,7816.600
2021-05-06 19:00:00,2021-05-06 20:00:00,7773.500
2021-05-06 20:00:00,2021-05-06 21:00:00,7560.900
2021-05-06 21:00:00,2021-05-06 22:00:00,7141.900
2021-05-06 22:00:00,2021-05-06 23:00:00,6946.700
2021-05-06 23:00:00,2021-05-07 00:00:00,6443.000
2021-05-07 00:00:00,2021-05-07 01:00:00,6031.300
2021-05-07 01:00:00,2021-05-07 02:00:00,5739.900
2021-05-07 02:00:00,2021-05-07 03:00:00,5660.900
2021-05-07 03:00:00,2021-05-07 04:00:00,5525.600
2021-05-07 04:00:00,2021-05-07 05:00:00,5651.100
2021-05-07 05:00:00,2021-05-07 06:00:00,6253.200
2021-05-07 06:00:00,2021-05-07 07:00:00,7234.200
2021-05-07 07:00:00,2021-05-07 08:00:00,8100.600
2021-05-07 08:00:00,2021-05-07 09:00:00,8456.700
2021-05-07 09:00:00,2021-05-07 10:00:00,8534.300
2021-05-07 10:00:00,2021-05-07 11:00:00,8541.500
2021-05-07 11:00:00,2021-05-07 12:00:00,8629.300
2021-05-07 12:00:00,2021-05-07 13:00:00,8560.800
2021-05-07 13:00:00,2021-05-07 14:00:00,8256.700
2021-05-07 14:00:00,2021-05-07 15:00:00,7975.100
2021-05-07 15:00:00,2021-05-07 16:00:00,7755.000
2021-05-07 16:00:00,2021-05-07 17:00:00,7649.400
2021-05-07 17:00:00,2021-05-07 18:00:00,7651.600
2021-05-07 18:00:00,2021-05-07 19:00:00,7622.200
2021-05-07 19:00:00,2021-05-07 20:00:00,7422.400
2021-05-07 20:00:00,2021-05-07 21:00:00,7327.900
2021-05-07 21:00:00,2021-05-07 22:00:00,6974.300
2021-05-07 22:00:00,2021-05-07 23:00:00,6762.500
2021-05-07 23:00:00,2021-05-08 00:00:00,6304.200
2021-05-08 00:00:00,2021-05-08 01:00:00,6011.500
2021-05-08 01:00:00,2021-05-08 02:00:00,5643.900
2021-05-08 02:00:00,2021-05-08 03:00:00,5541.200
2021-05-08 03:00:00,2021-05-08 04:00:00,5425.300
2021-05-08 04:00:00,2021-05-08 05:00:00,5441.000
2021-05-08 05:00:00,2021-05-08 06:00:00,5663.100
2021-05-08 06:00:00,2021-05-08 07:00:00,5901.100
2021-05-08 07:00:00,2021-05-08 08:00:00,6207.600
2021-05-08 08:00:00,2021-05-08 09:00:00,6385.800
2021-05-08 09:00:00,2021-05-08 10:00:00,6417.800
2021-05-08 10:00:00,2021-05-08 11:00:00,6415.100
2021-05-08 11:00:00,2021-05-08 12:00:00,6509.000
2021-05-08 12:00:00,2021-05-08 13:00:00,6287.600
2021-05-08 13:00:00,2021-05-08 14:00:00,6044.200
2021-05-08 14:00:00,2021-05-08 15:00:00,5805.600
2021-05-08 15:00:00,2021-05-08 16:00:00,5711.300
2021-05-08 16:00:00,2021-05-08 17:00:00,5657.700
2021-05-08 17:00:00,2021-05-08 18:00:00,5828.400
2021-05-08 18:00:00,2021-05-08 19:00:00,6010.600
2021-05-08 19:00:00,2021-05-08 20:00:00,6119.700
2021-05-08 20:00:00,2021-05-08 21:00:00,6253.400
2021-05-08 21:00:00,2021-05-08 22:00:00,6062.700
2021-05-08 22:00:00,2021-05-08 23:00:00,5984.300
2021-05-08 23:00:00,2021-05-09 00:00:00,5507.600
2021-05-09 00:00:00,2021-05-09 01:00:00,5243.700
2021-05-09 01:00:00,2021-05-09 02:00:00,4959.900
2021-05-09 02:00:00,2021-05-09 03:00:00,4874.500
2021-05-09 03:00:00,2021-05-09 04:00:00,4736.700
2021-05-09 04:00:00,2021-05-09 05:00:00,4742.700
2021-05-09 05:00:00,2021-05-09 06:00:00,4862.200
2021-05-09 06:00:00,2021-05-09 07:00:00,4962.200
2021-05-09 07:00:00,2021-05-09 08:00:00,5197.000
2021-05-09 08:00:00,2021-05-09 09:00:00,5381.400
2021-05-09 09:00:00,2021-05-09 10:00:00,5525.500
2021-05-09 10:00:00,2021-05-09 11:00:00,5640.500
2021-05-09 11:00:00,2021-05-09 12:00:00,5742.500
2021-05-09 12:00:00,2021-05-09 13:00:00,5472.100
2021-05-09 13:00:00,2021-05-09 14:00:00,5193.500
2021-05-09 14:00:00,2021-05-09 15:00:00,5023.500
2021-05-09 15:00:00,2021-05-09 16:00:00,4943.100
2021-05-09 16:00:00,2021-05-09 17:00:00,4950.400
2021-05-09 17:00:00,2021-05-09 18:00:00,5190.600
2021-05-09 18:00:00,2021-05-09 19:00:00,5508.700
2021-05-09 19:00:00,2021-05-09 20:00:00,5757.800
2021-05-09 20:00:00,2021-05-09 21:00:00,5928.000
2021-05-09 21:00:00,2021-05-09 22:00:00,5834.900
2021-05-09 22:00:00,2021-05-09 23:00:00,5916.100
2021-05-09 23:00:00,2021-05-10 00:00:00,5558.100
2021-05-10 00:00:00,2021-05-10 01:00:00,5339.700
2021-05-10 01:00:00,2021-05-10 02:00:00,5098.600
2021-05-10 02:00:00,2021-05-10 03:00:00,5019.200
2021-05-10 03:00:00,2021-05-10 04:00:00,4980.300
2021-05-10 04:00:00,2021-05-10 05:00:00,5136.000
2021-05-10 05:00:00,2021-05-10 06:00:00,5783.000
2021-05-10 06:00:00,2021-05-10 07:00:00,6830.600
2021-05-10 07:00:00,2021-05-10 08:00:00,7498.500
2021-05-10 08:00:00,2021-05-10 09:00:00,7711.900
2021-05-10 09:00:00,2021-05-10 10:00:00,7638.300
2021-05-10 10:00:00,2021-05-10 11:00:00,7702.100
2021-05-10 11:00:00,2021-05-10 12:00:00,7827.700
2021-05-10 12:00:00,2021-05-10 13:00:00,7699.900
2021-05-10 13:00:00,2021-05-10 14:00:00,7595.900
2021-05-10 14:00:00,2021-05-10 15:00:00,7492.800
2021-05-10 15:00:00,2021-05-10 16:00:00,7388.600
2021-05-10 16:00:00,2021-05-10 17:00:00,7286.000
2021-05-10 17:00:00,2021-05-10 18:00:00,7293.800
2021-05-10 18:00:00,2021-05-10 19:00:00,7366.200
2021-05-10 19:00:00,2021-05-10 20:00:00,7318.700
2021-05-10 20:00:00,2021-05-10 21:00:00,7253.900
2021-05-10 21:00:00,2021-05-10 22:00:00,6916.100
2021-05-10 22:00:00,2021-05-10 23:00:00,6596.400
2021-05-10 23:00:00,2021-05-11 00:00:00,6062.500
2021-05-11 00:00:00,2021-05-11 01:00:00,5710.400
2021-05-11 01:00:00,2021-05-11 02:00:00,5429.300
2021-05-11 02:00:00,2021-05-11 03:00:00,5302.900
2021-05-11 03:00:00,2021-05-11 04:00:00,5213.600
2021-05-11 04:00:00,2021-05-11 05:00:00,5321.600
2021-05-11 05:00:00,2021-05-11 06:00:00,5822.800
2021-05-11 06:00:00,2021-05-11 07:00:00,6799.100
2021-05-11 07:00:00,2021-05-11 08:00:00,7485.300
2021-05-11 08:00:00,2021-05-11 09:00:00,7707.700
2021-05-11 09:00:00,2021-05-11 10:00:00,7662.500
2021-05-11 10:00:00,2021-05-11 11:00:00,7720.200
2021-05-11 11:00:00,2021-05-11 12:00:00,7904.400
2021-05-11 12:00:00,2021-05-11 13:00:00,7743.000
2021-05-11 13:00:00,2021-05-11 14:00:00,7723.600
2021-05-11 14:00:00,2021-05-11 15:00:00,7657.800
2021-05-11 15:00:00,2021-05-11 16:00:00,7648.500
2021-05-11 16:00:00,2021-05-11 17:00:00,7586.900
2021-05-11 17:00:00,2021-05-11 18:00:00,7540.200
2021-05-11 18:00:00,2021-05-11 19:00:00,7567.300
2021-05-11 19:00:00,2021-05-11 20:00:00,7404.400
2021-05-11 20:00:00,2021-05-11 21:00:00,7247.700
2021-05-11 21:00:00,2021-05-11 22:00:00,6856.800
2021-05-11 22:00:00,2021-05-11 23:00:00,6574.900
2021-05-11 23:00:00,2021-05-12 00:00:00,6048.500
2021-05-12 00:00:00,2021-05-12 01:00:00,5745.400
2021-05-12 01:00:00,2021-05-12 02:00:00,5444.800
2021-05-12 02:00:00,2021-05-12 03:00:00,5387.500
2021-05-12 03:00:00,2021-05-12 04:00:00,5294.000
2021-05-12 04:00:00,2021-05-12 05:00:00,5383.800
2021-05-12 05:00:00,2021-05-12 06:00:00,5948.400
2021-05-12 06:00:00,2021-05-12 07:00:00,7021.700
2021-05-12 07:00:00,2021-05-12 08:00:00,7829.100
2021-05-12 08:00:00,2021-05-12 09:00:00,8259.300
2021-05-12 09:00:00,2021-05-12 10:00:00,8447.100
2021-05-12 10:00:00,2021-05-12 11:00:00,8643.400
2021-05-12 11:00:00,2021-05-12 12:00:00,8737.100
2021-05-12 12:00:00,2021-05-12 13:00:00,8431.000
2021-05-12 13:00:00,2021-05-12 14:00:00,8267.600
2021-05-12 14:00:00,2021-05-12 15:00:00,8112.700
2021-05-12 15:00:00,2021-05-12 16:00:00,7957.000
2021-05-12 16:00:00,2021-05-12 17:00:00,7856.900
2021-05-12 17:00:00,2021-05-12 18:00:00,7730.500
2021-05-12 18:00:00,2021-05-12 19:00:00,7691.400
2021-05-12 19:00:00,2021-05-12 20:00:00,7550.900
2021-05-12 20:00:00,2021-05-12 21:00:00,7257.500
2021-05-12 21:00:00,2021-05-12 22:00:00,6757.300
2021-05-12 22:00:00,2021-05-12 23:00:00,6511.200
2021-05-12 23:00:00,2021-05-13 00:00:00,6045.100
2021-05-13 00:00:00,2021-05-13 01:00:00,5691.200
2021-05-13 01:00:00,2021-05-13 02:00:00,5367.800
2021-05-13 02:00:00,2021-05-13 03:00:00,5240.100
2021-05-13 03:00:00,2021-05-13 04:00:00,5095.900
2021-05-13 04:00:00,2021-05-13 05:00:00,5064.200
2021-05-13 05:00:00,2021-05-13 06:00:00,5187.100
2021-05-13 06:00:00,2021-05-13 07:00:00,5291.900
2021-05-13 07:00:00,2021-05-13 08:00:00,5706.800
2021-05-13 08:00:00,2021-05-13 09:00:00,6172.000
2021-05-13 09:00:00,2021-05-13 10:00:00,6586.000
